"Title","Year","Source title","DOI","Link","Abstract","Author Keywords"
"Collaborative models and uncertain water quality in payments for watershed services: China's Jiuzhou River eco-compensation","2024","Ecosystem Services","10.1016/j.ecoser.2024.101671","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85206663258&doi=10.1016%2Fj.ecoser.2024.101671&partnerID=40&md5=66cd18003488430d06cd552b243a9817","As Payments for Watershed Services (PWS) schemes are widely implemented around the world, determining downstream payment rates based on expected water quality is critical to designing efficient PWS schemes. Combined with a case study of the Jiuzhou River Horizontal Eco-compensation (JRBHE) in China, this study builds a stochastic differential game model of PWS considering water quality uncertainty. Using this model, this study explores how water quality uncertainty affects the decision-making of watershed protection behaviors of various stakeholders in PWS. In comparing changes in stakeholder watershed protection behaviors in multiple JRBHE scenarios, this study argues that the collaborative eco-compensation model in the PWS can achieve social optimality as it can coordinate multi-stakeholder goals regarding watershed services and water quality. In addition, this study also emphasizes that the collaborative eco-compensation model is riskier than the existing horizontal eco-compensation model due to water quality uncertainty, and penalties aimed at reducing risk are often necessary for the collaborative eco-compensation model. Finally, this study highlights that designing incentive-compatible PWS schemes remains challenging because both water quality uncertainty and stakeholders’ risk preferences influence their ultimate watershed protection behavior. © 2024 Elsevier B.V., All rights reserved.","Collaborative Eco-compensation; Horizontal Eco-compensation; Jiuzhou River Basin; Payments For Watershed Services; Water Quality Uncertainty"
"Monetary value of ecosystem services in unhealthy seagrass meadows in Indonesia","2024","Ecosystem Services","10.1016/j.ecoser.2024.101668","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85206138424&doi=10.1016%2Fj.ecoser.2024.101668&partnerID=40&md5=6eea336af8cd746d6c78e85f2131c714","Seagrass meadows provide important ecosystem services for humans, particularly local communities living in coastal areas. These ecosystems have been facing several anthropogenic pressures, leading to their unhealthy ecological state. Understanding the economic value of ecosystems is essential for effective management and conservation efforts. This study evaluated the monetary value of seagrass ecosystem services in Wakatobi and Bintan, Indonesia. The study sites in these locations were selected owing to the compromised condition of their seagrass ecosystems and the local communities’ widespread use of seagrass ecosystem services. Data were collected through questionnaires, interviews, focus group discussions, and existing research literature. The monetary valuation of ecosystem services (supporting, regulating, provisioning, and cultural services) was estimated using a non-market benefit transfer and market prices approach. Our analysis revealed that the monetary value of seagrass meadows with an unhealthy ecological state was USD 23,800/ha/y (IDR 336 million) in Wakatobi and USD 13,800/ha/y (IDR 195 million) in Bintan. The average monetary value from both locations was approximately USD 18,800/ha/y (IDR 265 million). Moreover, regulatory services were the most dominant component in the monetary value, contributing up to 97 % of the total value, whereas supporting services contributed 3 %; provisioning and cultural services contributed < 1 %. By quantifying the economic significance of seagrass meadows, our study can facilitate decision-making in seagrass conservation. Furthermore, our findings contribute to the broader field of ecosystem valuation and highlight the importance of safeguarding these ecosystems for both ecological and human well-being. © 2024 Elsevier B.V., All rights reserved.","Cultural Services; Provisioning Services; Regulating Services; Seagrass Ecosystems; Supporting Services"
"Corrigendum to “Impacts of commercial and subsistence fishing on marine and cultural ecosystem services important to the wellbeing of an Indigenous community in Hawai'I” [Ecosyst. Serv. 69 (2024) 101661] (Ecosystem Services (2024) 69, (S2212041624000688), (10.1016/j.ecoser.2024.101661))","2024","Ecosystem Services","10.1016/j.ecoser.2024.101669","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205707685&doi=10.1016%2Fj.ecoser.2024.101669&partnerID=40&md5=94042d2eebdbf7a728a2cf94f8e94241","The authors regret the inadvertent omission of co-author, Mariela Garcia-Vega, from the revised version of the manuscript and would like to confirm her role as a co-author on this manuscript. The updated CREDIT authorship statement for the manuscript has been replaced as above. The authors would like to apologise for any inconvenience caused. © 2024 Elsevier B.V., All rights reserved.",""
"Flood prevention benefits provided by Canadian natural ecosystems","2024","Ecosystem Services","10.1016/j.ecoser.2024.101670","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205598114&doi=10.1016%2Fj.ecoser.2024.101670&partnerID=40&md5=e7eb1034d707a96ba03edd64f637b5fb","The escalating impacts of climate change have heightened concerns about the frequency and severity of natural disasters, particularly extreme flooding events. Future projections underscore the necessity for innovative flood prevention strategies, including broad-scale nature-based solutions. Here, we present the first comprehensive assessment of the flood prevention benefits provided by Canadian natural ecosystems and identify key areas crucial for human well-being. Using spatially explicit modeling, we (1) evaluated the potential runoff retention by natural ecosystems and (2) identified downstream urban and agricultural areas critically dependent on these natural benefits, particularly those in floodplains and close proximity to upstream natural ecosystems. The natural ecosystems within the top 5 % of sub-basins, representing regions with a high priority for conservation practices aimed at flood prevention, play a crucial role in safeguarding approximately 54 % (∼6,000 km2) of the total built-up area and 74 % (∼16,900 km2) of the total cropland situated within floodplains. Additionally, they are positioned upstream of floodplain-based urban zones belonging to 358 population centers, directly benefiting 3.7 million people (∼10 % of the Canadian population) and indirectly benefiting almost 20.1 million people (∼56 % of the Canadian population). Moreover, among Canada's 5.2 million km2 of flood-preventing natural ecosystems, we identified a small fraction (10 %) whose loss or degradation would result in a significant (>50 %) increase in runoff. Several of these crucial ecosystems are situated in less populated northern regions, where local governments might want to incentivize conservation initiatives to support flood prevention. Our research underscores the imperative to integrate nature-based solutions into national strategies that consider the results of spatial planning analyses. Establishing other effective area-based conservation measures in the priority regions highlighted in this study can contribute towards reaching current ambitious environmental goals and provide critical flood prevention benefits. Additionally, our methods are transferable to other regions worldwide, leveraging globally available datasets and ensuring computational feasibility. © 2024 Elsevier B.V., All rights reserved.","Canada; Ecosystem Conservation; Ecosystem Service; Flood; Nature-based Solutions"
"A comparative analysis of ecosystem service values from various rice farming systems: A field experiment in China","2024","Ecosystem Services","10.1016/j.ecoser.2024.101664","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205502084&doi=10.1016%2Fj.ecoser.2024.101664&partnerID=40&md5=4470fd72d3ab9630016e929607cc754f","Integrated farming systems in paddy fields are being widely adopted for water-food-energy nexus in China. The mechanisms of these integrated farming systems and their economic and ecological benefits have been studied, however, investigation on their ecosystem service values (ESVs) remains limited in the field. To address this gap, this study comparatively analyzed the ESVs of rice monoculture, rice-fish co-culture and rice-fish-water spinach co-culture through a field experiment during the early and late rice growing seasons in 2022. Six positive ESVs including the primary product supply, CO<inf>2</inf> fixation, O<inf>2</inf> release, soil organic matter accumulation, flood control and water storage, soil nutrient maintenance, and one negative ESV of greenhouse gas (GHG) emissions were investigated and evaluated. The highest total positive ESV was approximately 50,200 US$/ha/yr of the rice-fish-water spinach co-culture, which was 31.4% higher than that of the rice monoculture, and the total primary products value increased by more than two folds than that of the rice monoculture. The total ESVs of the rice-fish co-culture resulted in approximately 43,700 US$/ha/yr, which was 14.4% higher than that of the rice monoculture of 38,200 US$/ha/yr, and the total primary products value increased by 63% as compared with the rice monoculture. Subtracting the negative value of GHG emissions, the net ESVs was approximately 49,400 US$/ha/yr of the rice-fish-water spinach co-culture, followed by 42,900 US$/ha/yr of the rice-fish co-culture, and 37,600 US$/ha/yr of the rice monoculture. Our findings suggested that it should be encouraged to adopt good integrated farming systems for better ecosystem services in paddy fields and to promote the decision makers’ and the public awareness on ecological farming, and field experiments are warranted to explore more practical co-culture systems and to optimize and maximize economic and ecological benefits as well as ecosystem service functions. © 2024 Elsevier B.V., All rights reserved.","Comparative Analysis; Ecosystem Service Value; Greenhouse Gas (ghg) Emission; Rice Monoculture; Rice-fish Co-culture; Rice-fish-vegetable Co-culture"
"Ecosystem services and collective action: New commons, new governance challenges","2024","Ecosystem Services","10.1016/j.ecoser.2024.101662","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205246820&doi=10.1016%2Fj.ecoser.2024.101662&partnerID=40&md5=ca900f9a2286cbb4b755c07345f6f01c","This editorial article of the special issue “Ecosystem Services and Collective Action: New Commons, New Governance Challenges” examines the synergies and tensions between the ecosystem services (ES) framework and the theories on collective action for environmental governance. The literature and the contributions of this special issue illuminate the multifaceted nature of these interactions. By revealing new socio-ecological interdependencies and emerging commons, the ES concept raise opportunities of collective action and polycentric institutional arrangements, and can operate as a boundary object in collaborative processes. However, we also stress the importance of considering, in both research and policy design, the inherent challenges of collective ES governance regimes and the complexities of the underlying social processes, including: the rise of shared perceptions and common beliefs; the development of new social networks and trust relations; the recognition of multiple values and worldviews, notably non-utilitarian values; the management of conflicts and power asymmetries; and the context-dependency of institutional arrangements. © 2024 Elsevier B.V., All rights reserved.","Collective Action; Ecosystem Services; New Commons; Nonutilitarian Values; Polycentric Governance; Power Relations"
"Impacts of landscape configurations on ecosystem services and their trade-offs across different landscape compositions","2024","Ecosystem Services","10.1016/j.ecoser.2024.101666","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205146798&doi=10.1016%2Fj.ecoser.2024.101666&partnerID=40&md5=c8f58dda767e255590459918eb9313e5","Landscape sustainability depends on the design of landscape patterns that can be guided by ecosystem services (ESs). Clarifying the impacts of landscape configurations on ESs and their trade-offs will facilitate landscape planning and management to achieve the best design without changing most landscape compositions. However, limited work has focused on these impacts, and whether these impacts are the same on different compositions remains unexplored. Thus, this study analyzes the impacts of landscape configurations on ESs and their trade-offs for different compositions. In this analysis, Gaussian mixture model was used to cluster the landscape by compositions, five important ESs (crop production, water yield, carbon storage, soil retention, and outdoor recreation) were quantified, and the constraint line was used to analyze the impact, taking the Xiangjiang River Basin as an example. Results showed that three clusters of landscape compositions, which are similar to the urban–rural–natural gradient, were identified. Furthermore, the impacts of landscape configurations on ESs and their trade-offs had largely the same direction in different compositions. However, change in landscape composition makes the high correlations among them weaker or shift to constraint impacts. Based on the results of the study, we can not only contribute to local landscape development but also argue three general approaches for landscape planning and management. First, considering the trade-offs and making a choice adapted to local conditions. Second, adjusting landscape configurations with virtually no changes of compositions. Third, external intervention based on rational landscape configurations. © 2024 Elsevier B.V., All rights reserved.","Constraint Line; Ecosystem Services; Gaussian Mixture Model (gmm); Landscape Configuration; Sustainable Landscape; Trade-offs"
"Differences in the experience of cultural ecosystem services in mountain protected areas by clusters of visitors","2024","Ecosystem Services","10.1016/j.ecoser.2024.101663","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85204894736&doi=10.1016%2Fj.ecoser.2024.101663&partnerID=40&md5=b996714b97369fb83499d15ebc0b466c","Protected Areas contribute to the conservation of nature with associated cultural ecosystem services (CES) and values, such as recreational and educational opportunities, wildlife observation, scenic beauty, inspiration and sense of belonging. Informed management of Protected Areas needs to consider the distinct use and preferences for CES of different types of visitors to increase opportunities for nature experience while avoiding conflicts with biodiversity conservation. Therefore, it is important to understand the linkages between visitor characteristics and their demand for specific sets of CES, particularly in fragile mountain ecosystems. Here we do so by combining information from individual on-site surveys and participatory mapping of visitors in four European mountain Protected Areas. We analysed visitors’ frequency of use of eight CES and their socio-demographic information, identifying three clusters of visitors. We also assessed the spatial distribution of CES locations used by each visitor cluster. Our results highlight strong differences between clusters both in the most frequently experienced CES and in the spatial location where those CES were experienced. We suggest that a better understanding of visitors regarding the way they experience nature is relevant for the environmental management of mountain Protected Areas and their surroundings. © 2024 Elsevier B.V., All rights reserved.","Ces Use; Nature Tourists; Nature's Contribution To People; Non-material Ncp; Participatory Mapping; Protected Areas; Stakeholders; Survey"
"Misconceptions about the valuation of ecosystem services","2024","Ecosystem Services","10.1016/j.ecoser.2024.101667","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85204800636&doi=10.1016%2Fj.ecoser.2024.101667&partnerID=40&md5=561b54a1c3cf92346e8806c8e7e83d46","The concept of ecosystem services – the benefits humans derive from functioning ecosystems – has been around for at least 4 decades. Attempts to value those services in monetary and other units have been around for just as long. However, several misconceptions have sprung up about ecosystem services, and especially the valuation of those services in monetary units, that are counterproductive to further dialogue, research, and solutions. This paper attempts to address some of those misconceptions, including showing that: (1) ecosystem services is not an anthropocentric concept; (2) economics is not only the market; (3) valuation is not commodification or privatization; (4) expressing relative values in monetary units is not necessarily ‘market-based’; (5) in a world of trade-offs, whether to perform a valuation is not a choice since it happens implicitly; (6) ‘intrinsic values’ are about rights, not relative valuation; and (7) relative valuation and rights-based approaches are complimentary not mutually exclusive. I address each of these misconceptions in turn and end with a plea for constructive dialogue on these important issues, not continuing unproductive debate founded on fundamental misconceptions. © 2024 Elsevier B.V., All rights reserved.","Commodification; Ecosystem Services; Instrumental Value; Intrinsic Value; Privatization; Rights To Nature"
"The role of Earth observation in ecosystem accounting: A review of advances, challenges and future directions","2024","Ecosystem Services","10.1016/j.ecoser.2024.101659","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85204354323&doi=10.1016%2Fj.ecoser.2024.101659&partnerID=40&md5=0baf4d4664ecf1599d0f20bba9e10eae","The European Space Agency (ESA) project “Pioneering Earth Observation Applications for the Environment – Ecosystem Accounting” (PEOPLE-EA) aimed to study and demonstrate the relevance of Earth Observation (EO) for ecosystem accounting in terrestrial and freshwater ecosystems. Ecosystem accounts are inherently spatial accounts, with the implication that they strongly depend on the availability of spatially explicit datasets. In the project's framework, an in-depth literature review of 113 scientific papers has shown EO data streams can be integrated to accelerate ecosystem account reporting. However, these workflows need to be further extended to support extent accounting that involves a more disaggregated ecosystem classification compared to land cover types. EO provides wall-to-wall monitoring and hence can contribute to provide reliable and consistent metrics on ecosystem condition, next to ecosystem extent. EO contribution is mainly to delineate and characterize ecosystem extent, structure, function and composition indices, and probably their distance from a reference condition, if not set too far back in time. The use of EO data for ecosystem services is more challenging, despite the well-established conceptual framework. EO data can support and accelerate ecosystem accounting under the standardised SEEA EA framework providing the most cost-effective way to collect large amounts of data in a standardised form with consistency in space and time. © 2024 Elsevier B.V., All rights reserved.","Ecosystem Accounts; Ecosystem Change; Ecosystem Services; Ecosystem Trend; Eo; Natural Capital; Seea Ea"
"Accounting for water-related ecosystem services to provide information for water policy and management: An Australian case study","2024","Ecosystem Services","10.1016/j.ecoser.2024.101658","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85203848505&doi=10.1016%2Fj.ecoser.2024.101658&partnerID=40&md5=4e8cab94ce2c543320d5d45cba8bd0e4","Effective water policy requires good information. The System of Environment-Economic Accounting Ecosystem Accounting (SEEA-EA) organises information on ecosystems and the interactions with the economy. We investigate how accounting for water-related ecosystem services (ES) using SEEA-EA could provide information for water policy and management, using the integrated water resource management (IWRM) framework and a case study from the Australian Capital Territory (ACT). A policy review and consulting process linking ACT water policies to SEEA-EA identified three key issues, water security, water quality, and soil erosion, which are evident in many parts of the world. Available data and models were used to account for three ES related to these issues: water supply, soil and sediment retention (soil erosion control), and water purification (nutrient retention). Modelled estimates varied but were broadly consistent and used to construct ES accounts. The accounts provide comprehensive information linking the ecosystems supplying ES to the use of ES in economic production and consumption. This supports five ACT water policy actions and three of the four IWRM Principles. The accounts suggest investment in catchment restoration and management in the Queanbeyan River Catchment to increase ES and improve water supply and quality. The accounts show how much of water is available (IWRM Principle 1), and recognise water as an economic good (IWRM Principle 4) by identifying the uses of water by industry and households. The accounting also enables a participatory approach to water development and management (IWRM Principle 2) by providing stakeholders with information for informed decision-making. Because the policy issues in the case study are common, and IWRM is widely adopted, there is potential to use SEEA-EA for water policy and management globally. © 2024 Elsevier B.V., All rights reserved.","Australian Capital Territory; Ecosystem Accounting; Ecosystem Services (es); Integrated Water Resources Management (iwrm); System Of Environmental-economic Accounting"
"Impacts of commercial and subsistence fishing on marine and cultural ecosystem services important to the wellbeing of an Indigenous community in Hawai'i","2024","Ecosystem Services","10.1016/j.ecoser.2024.101661","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85203524564&doi=10.1016%2Fj.ecoser.2024.101661&partnerID=40&md5=f15eac66ed8eadc1c06ad6c2241daf67","Marine ecosystems provide essential services to coastal residents, particularly for indigenous fishing communities that have strong ties to the environment and obtain multiple benefits from their use and management of ocean spaces. However, understanding of how these are impacted by fisheries, external pressures, and ocean management, remains limited due to a focus on economic valuation and aggregated metrics. This study explores the importance of select marine ecosystem services to the wellbeing of an indigenous community in West Hawaiˈi and the observed impacts on these ecosystem services by commercial and subsistence fishing. We used a mixed-methods approach that combined a workshop with an online survey of community perceptions regarding community important marine resources and cultural values. We find that both fish and non-fish species are important to all four well-being categories, including food security, culture, mental wellbeing, and income, though the least importance was given to the economic value. This study also found that commercial fishing is perceived to have a higher negative impact on marine resources and cultural values than subsistence fishing, but a generally lower impact on non-fish than fish species. The lack of community input into legislation development and a lack of enforcement capacity were perceived to aggravate these further, whereas the integration of place-based knowledge, values and rules of the environment was seen as beneficial to both marine and cultural ecosystem services. Overall, this study shows that non-economic and disaggregated valuation approaches are critical for revealing the variable ecosystem services that marine environments provide to local communities and the importance of more inclusive resource management approaches to manage impacts on these services. © 2024 Elsevier B.V., All rights reserved.","Commercial; Culture; Ecosystem; Fisheries; Impact; Indigenous; Subsistence"
