"Title","Year","Source title","DOI","Link","Abstract","Author Keywords"
"Actions of the hyperoctahedral group to compute minimal contractors","2022","Artificial Intelligence","10.1016/j.artint.2022.103790","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138771951&doi=10.1016%2Fj.artint.2022.103790&partnerID=40&md5=bfe13fde7ff628e426df735136da8870","The hyperoctahedral group B<inf>n</inf> is the group of symmetries of the hypercube [−1,1]n of Rn. For instance permutations, or symmetries along each of the n canonical planes of Rn all belong to B<inf>n</inf>. Now, many sets of equations contain symmetries in B<inf>n</inf>. This is the case of the addition constraint: x<inf>1</inf>+x<inf>2</inf>=x<inf>3</inf> or the multiplication x<inf>1</inf>⋅x<inf>2</inf>=x<inf>3</inf>. In robotics, many specific geometrical constraints such as for instance constraints involving distances or angles used for localization also have these symmetries. This paper shows the fundamental role of the hyperoctahedral group for interval-based methods. These methods use operators, called contractors, which contract axis-aligned boxes, without removing any point of the solution set defined by a conjunction of constraints (typically equations, or inequalities). More precisely, the paper presents an algorithm which allows us to build minimal contractors associated to constraints with symmetries in B<inf>n</inf>. As an application, we will consider the geometrical constraint associated to the angle between vectors. The corresponding contractor will then be used in a constraint propagation framework in order to localize a robot using several radars. © 2022 Elsevier B.V., All rights reserved.","Constraint Propagation; Hyperoctahedral Symmetries; Interval Analysis; Constraint Propagation; Geometrical Constraints; Hyper-cubes; Hyperoctahedral Symmetry; Interval Analysis; Interval-based Method; Localisation; Solutions Sets; Contractors"
"Logical separability of labeled data examples under ontologies","2022","Artificial Intelligence","10.1016/j.artint.2022.103785","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138486819&doi=10.1016%2Fj.artint.2022.103785&partnerID=40&md5=1bf89aa85185ce52ec8ff2e9a4b577d8","Finding a logical formula that separates positive and negative examples given in the form of labeled data items is fundamental in applications such as concept learning, reverse engineering of database queries, generating referring expressions, and entity comparison in knowledge graphs. In this paper, we investigate the existence of a separating formula for data in the presence of an ontology. Both for the ontology language and the separation language, we concentrate on first-order logic and the following important fragments thereof: the description logic ALCI, the guarded fragment, the two-variable fragment, and the guarded negation fragment. For separation, we also consider (unions of) conjunctive queries. We consider several forms of separability that differ in the treatment of negative examples and in whether or not they admit the use of additional helper symbols to achieve separation. Our main results are model-theoretic characterizations of (all variants of) separability, the comparison of the separating power of different languages, and the investigation of the computational complexity of deciding separability. © 2022 Elsevier B.V., All rights reserved.","Complexity; Decidable Fragments Of First-order Logic; Description Logic; Learning From Examples; Logical Separability; Ontologies; Computer Circuits; Data Description; Formal Languages; Formal Logic; Query Languages; Reverse Engineering; Separation; Complexity; Data Examples; Decidable Fragment Of First-order Logic; Description Logic; First Order Logic; Labeled Data; Learning From Examples; Logical Separability; Negative Examples; Ontology's; Ontology"
"Risk verification of stochastic systems with neural network controllers","2022","Artificial Intelligence","10.1016/j.artint.2022.103782","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138160858&doi=10.1016%2Fj.artint.2022.103782&partnerID=40&md5=1ec006d439b4a3279dbd2138d7c989b3","Motivated by the fragility of neural network (NN) controllers in safety-critical applications, we present a data-driven framework for verifying the risk of stochastic dynamical systems with NN controllers. Given a stochastic control system, an NN controller, and a specification equipped with a notion of trace robustness (e.g., constraint functions or signal temporal logic), we collect trajectories from the system that may or may not satisfy the specification. In particular, each of the trajectories produces a robustness value that indicates how well (severely) the specification is satisfied (violated). We then compute risk metrics over these robustness values to estimate the risk that the NN controller will not satisfy the specification. We are further interested in quantifying the difference in risk between two systems, and we show how the risk estimated from a nominal system can provide an upper bound the risk of a perturbed version of the system. In particular, the tightness of this bound depends on the closeness of the systems in terms of the closeness of their system trajectories. For Lipschitz continuous and incrementally input-to-state stable systems, we show how to exactly quantify system closeness with varying degrees of conservatism, while we estimate system closeness for more general systems from data in our experiments. We demonstrate our risk verification approach on two case studies, an underwater vehicle and an F1/10 autonomous car. © 2022 Elsevier B.V., All rights reserved.","Formal Verification; Neural Network Controller Verification; Risk-aware Systems; Stochastic Systems; Controllers; Dynamical Systems; Formal Verification; Neural Networks; Risk Perception; Robust Control; Robustness (control Systems); Safety Engineering; Stochastic Control Systems; Trajectories; Constraint Functions; Data Driven; Neural Network Controller Verification; Neural Network Controllers; Nominal System; Risk Aware; Risk Metric; Risk-aware System; Safety Critical Applications; Stochastic Dynamical System; Stochastic Systems"
"Mind the gap: Cake cutting with separation","2022","Artificial Intelligence","10.1016/j.artint.2022.103783","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138156927&doi=10.1016%2Fj.artint.2022.103783&partnerID=40&md5=c7c2b1e8a6b98f73d4b22f44e1fdb902","We study the problem of fairly allocating a divisible resource, also known as cake cutting, with an additional requirement that the shares that different agents receive should be sufficiently separated from one another. This captures, for example, constraints arising from social distancing guidelines. While it is sometimes impossible to allocate a proportional share to every agent under the separation requirement, we show that the well-known criterion of maximin share fairness can always be attained. We then provide algorithmic analysis of maximin share fairness in this setting—for instance, the maximin share of an agent cannot be computed exactly by any finite algorithm, but can be approximated with an arbitrarily small error. In addition, we consider the division of a pie (i.e., a circular cake) and show that an ordinal relaxation of maximin share fairness can be achieved. We also prove that an envy-free or equitable allocation that allocates the maximum amount of resource exists under separation. © 2022 Elsevier B.V., All rights reserved.","Cake Cutting; Fair Division; Maximin Share; Separation; Algorithmic Analysis; Cake Cuttings; Envy Free; Fair Divisions; Finite Algorithm; Maximin; Maximin Share; Proportional-share; Separation"
"Graph-based construction of minimal models","2022","Artificial Intelligence","10.1016/j.artint.2022.103754","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137655259&doi=10.1016%2Fj.artint.2022.103754&partnerID=40&md5=84f12ff7af7baba338363dbcb98546ae","Reasoning with minimal models is at the heart of many knowledge representation systems. Yet, it turns out that this task is formidable even when very simple theories are considered. It is, therefore, crucial to devise methods that attain good performances in most cases. To this end, a path to follow is to find ways to break the task at hand into several sub-tasks that can be solved separately and in parallel. And, in fact, we show that minimal models of positive propositional theories can be decomposed based on the structure of the dependency graph of the theories: this observation turns out to be useful for many applications involving computation with minimal models. In particular, we introduce a new algorithm for minimal model finding based on model decomposition. The algorithm temporal worst-case complexity is exponential in the size s of the largest connected component of the dependency graph, but the actual cost depends on the size of the largest component actually encountered at run time that can be far smaller than s, and on the class of theories to which components belong. For example, if all components reduce to either an Head Cycle Free or an Head Elementary-set Free theory, the algorithm is polynomial in the size of the theory. © 2022 Elsevier B.V., All rights reserved.","Disjunctive Logic Programs; Minimal Models; Splitting Sets; Stable Models; Graphic Methods; Logic Programming; Dependency Graphs; Disjunctive Logic Programs; Graph-based; Knowledge-representation; Minimal Model; Performance; Simple++; Splitting Set; Splittings; Stable Model; Knowledge Representation"
"Simplified Risk-aware Decision Making with Belief-dependent Rewards in Partially Observable Domains","2022","Artificial Intelligence","10.1016/j.artint.2022.103775","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137613855&doi=10.1016%2Fj.artint.2022.103775&partnerID=40&md5=6c590fcfdaf628a0c17697e635bd2f0e","With the recent advent of risk awareness, decision-making algorithms' complexity increases, posing a severe difficulty to solve such formulations of the problem online. Our approach is centered on the distribution of the return in the challenging continuous domain under partial observability. This paper proposes a simplification framework to ease the computational burden while providing guarantees on the simplification impact. On top of this framework, we present novel stochastic bounds on the return that apply to any reward function. Further, we consider simplification's impact on decision making with risk averse objectives, which, to the best of our knowledge, has not been investigated thus far. In particular, we prove that stochastic bounds on the return yield deterministic bounds on Value at Risk. The second part of the paper focuses on the joint distribution of a pair of returns given a pair of candidate policies, thereby, for the first time, accounting for the correlation between these returns. Here, we propose a novel risk averse objective and apply our simplification paradigm. Moreover, we present a novel tool called the probabilistic loss (PLoss) to completely characterize the simplification impact for any objective operator in this setting. We provably bound the cumulative and tail distribution function of PLoss using PbLoss to provide such a characterization online using only the simplified problem. In addition, we utilize this tool to offer deterministic guarantees to the simplification in the context of our novel risk averse objective. We employ our proposed framework on a particular simplification technique - reducing the number of samples for reward calculation or belief representation within planning. Finally, we verify the advantages of our approach through extensive simulations. © 2022 Elsevier B.V., All rights reserved.","Artificial Intelligence; Belief Space Planning; Decision Making Under Uncertainty; Pomdp; Computational Complexity; Risk Analysis; Risk Assessment; Risk Perception; Stochastic Systems; Value Engineering; Belief Space; Belief Space Planning; Decision Making Under Uncertainty; Decisions Makings; Pomdp; Probabilistics; Risk Averse; Risk Aware; Space Planning; Stochastic Bound; Distribution Functions"
"PredDiff: Explanations and interactions from conditional expectations","2022","Artificial Intelligence","10.1016/j.artint.2022.103774","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136598849&doi=10.1016%2Fj.artint.2022.103774&partnerID=40&md5=0394ad8fb4f03fd8ac323beb40a1b974","PredDiff is a model-agnostic, local attribution method that is firmly rooted in probability theory. Its simple intuition is to measure prediction changes while marginalizing features. In this work, we clarify properties of PredDiff and its close connection to Shapley values. We stress important differences between classification and regression, which require a specific treatment within both formalisms. We extend PredDiff by introducing a new, well-founded measure for interaction effects between arbitrary feature subsets. The study of interaction effects represents an inevitable step towards a comprehensive understanding of black-box models and is particularly important for science applications. Equipped with our novel interaction measure, PredDiff is a promising model-agnostic approach for obtaining reliable, numerically inexpensive and theoretically sound attributions. © 2022 Elsevier B.V., All rights reserved.","Explainable Ai; Feature Attribution; Interactions; Interpretability; Shapley Values; Probability; Conditional Expectation; Explainable Ai; Feature Attribution; Interaction; Interaction Effect; Interpretability; Probability Theory; Property; Shapley Value; Simple++; Artificial Intelligence"
"Inhomogeneous deep Q-network for time sensitive applications","2022","Artificial Intelligence","10.1016/j.artint.2022.103757","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136500927&doi=10.1016%2Fj.artint.2022.103757&partnerID=40&md5=63cf8b2e4b59e5a2fb7458034e3d128b","Deep Q-network (DQN) has attracted increasing attention from both industry and academic communities. Existing methods mostly formulate the decision process as discrete agent-environment interactions, while the intervals between successive interactions are largely neglected, which may otherwise reveal important signals in real-world applications. To bridge this gap, this paper proposes to explicitly model the time intervals in DQN. Specifically, we first cast the agent-environment interactions onto a continuous time dimension, and then define a time-aware learning objective and the corresponding Bellman operator. For sample efficient training, we approximate the Q-function with a neural network, where the time information is modeled by the point process. The intensity function in point process and Q-function are seamlessly integrated by sharing the same history summarization module, such that the time interval information can directly influence the model optimization process. To close the gap between the approximated and optimal Q-function, we theoretically analyze the sample complexity of our model by deriving the finite time bound in continuous time. We conduct both simulation and real-world experiments to demonstrate our model's effectiveness. © 2022 Elsevier B.V., All rights reserved.","Point Process; Reinforcement Learning; Time-sensitive Applications; Continuous Time Systems; Deep Learning; Academic Community; Continous Time; Decision Process; Point Process; Q-functions; Real-world; Reinforcement Learnings; Time Dimension; Time Interval; Time Sensitive Applications; Reinforcement Learning"
"Q-Learning-based model predictive variable impedance control for physical human-robot collaboration","2022","Artificial Intelligence","10.1016/j.artint.2022.103771","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136104294&doi=10.1016%2Fj.artint.2022.103771&partnerID=40&md5=33e625880c0eed1d2af8448f8f9a344d","Physical human-robot collaboration is increasingly required in many contexts (such as industrial and rehabilitation applications). The robot needs to interact with the human to perform the target task while relieving the user from the workload. To do that, the robot should be able to recognize the human's intentions and guarantee safe and adaptive behavior along the intended motion directions. The robot-control strategies with such attributes are particularly demanded in the industrial field, where the operator guides the robot manually to manipulate heavy parts (e.g., while teaching a specific task). With this aim, this work proposes a Q-Learning-based Model Predictive Variable Impedance Control (Q-LMPVIC) to assist the operators in a physical human-robot collaboration (pHRC) tasks. A Cartesian impedance control loop is designed to implement a decoupled compliant robot dynamics. The impedance control parameters (i.e., setpoint and damping parameters) are then optimized online in order to maximize the performance of the pHRC. For this purpose, an ensemble of neural networks is designed to learn the modeling of the human-robot interaction dynamics while capturing the associated uncertainties. The derived modeling is then exploited by the model predictive controller (MPC), enhanced with the stability guarantees by means of Lyapunov constraints. The MPC is solved by making use of a Q-Learning method that, in its online implementation, uses an actor-critic algorithm to approximate the exact solution. Indeed, the Q-learning method provides an accurate and highly efficient solution (in terms of computational time and resources). The proposed approach has been validated through experimental tests, in which a Franka EMIKA panda robot has been used as a test platform. Each user was asked to interact with the robot along the controlled vertical z Cartesian direction. The proposed controller has been compared with a model-based reinforcement learning variable impedance controller (MBRLC) previously developed by some of the authors in order to evaluate the performance. As highlighted in the achieved results, the proposed controller is able to improve the pHRC performance. Additionally, two industrial tasks (a collaborative assembly and a collaborative deposition task) have been demonstrated to prove the applicability of the proposed solution in real industrial scenarios. © 2022 Elsevier B.V., All rights reserved.","Industry 4.0; Machine Learning; Model-based Reinforcement Learning Control; Neural Networks; Physical Human-robot Collaboration; Q-learning; Stability; Variable Impedance Control; Controllers; Human Robot Interaction; Learning Algorithms; Learning Systems; Model Predictive Control; Neural Networks; Predictive Control Systems; Reinforcement Learning; Uncertainty Analysis; Human-robot Collaboration; Machine-learning; Model-based Reinforcement Learning; Model-based Reinforcement Learning Control; Neural-networks; Performance; Physical Human-robot Collaboration; Q-learning; Reinforcement Learning Control; Variable Impedance Control; Industry 4.0"
"On Pareto optimality in social distance games","2022","Artificial Intelligence","10.1016/j.artint.2022.103768","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136076274&doi=10.1016%2Fj.artint.2022.103768&partnerID=40&md5=a61016da76ff2ee29e17f0cf9e66f0bf","We investigate Pareto stability in Social Distance Games (SDGs), which are coalition formation games where agents utilities are proportional to their harmonic centralities in the respective coalitions, i.e., to the average inverse distance from the other agents. Pareto optimal solutions have already been considered in the literature as outcomes arising from the strategic interaction of the self-interested agents. In particular, they are stable under the deviation of the grand coalition, as they do not permit a simultaneous deviation by all the agents making all of them weakly better off and some strictly better off. First, by providing a polynomial-time reduction from the NP-complete Restricted Exact 3-Cover by 3-Sets problem, we prove that computing a Pareto stable solution for a SDG maximizing the social welfare is NP-hard also in bounded degree graphs. Then, we show that a 2min⁡(Δ,n)-approximating solution can be determined in polynomial time, where n is the number of agents and Δ the maximum node degree. Moreover, we provide asymptotically tight bounds on the price of Pareto optimality for several classes of social graphs arising from the following combinations: unbounded and bounded node degree, undirected and directed arcs, unweighted and weighted arcs. © 2022 Elsevier B.V., All rights reserved.","Coalition Formation; Multi-agent Systems; Pareto Stability; Social Distance Games; Directed Graphs; Game Theory; Inverse Problems; Pareto Principle; Polynomial Approximation; Coalition Formation Games; Coalition Formations; Node Degree; Pareto Optimal Solutions; Pareto Stability; Pareto-optimality; Self-interested Agents; Social Distance; Social Distance Game; Strategic Interactions; Multi Agent Systems"
"Hierarchical clustering optimizes the tradeoff between compositionality and expressivity of task structures for flexible reinforcement learning","2022","Artificial Intelligence","10.1016/j.artint.2022.103770","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135965296&doi=10.1016%2Fj.artint.2022.103770&partnerID=40&md5=cf1f707b78c7e612dc86acab7968c9e7","A hallmark of human intelligence, but challenging for reinforcement learning (RL) agents, is the ability to compositionally generalise, that is, to recompose familiar knowledge components in novel ways to solve new problems. For instance, when navigating in a city, one needs to know the location of the destination and how to operate a vehicle to get there, whether it be pedalling a bike or operating a car. In RL, these correspond to the reward function and transition function, respectively. To compositionally generalize, these two components need to be transferable independently of each other: multiple modes of transport can reach the same goal, and any given mode can be used to reach multiple destinations. Yet there are also instances where it can be helpful to learn and transfer entire structures, jointly representing goals and transitions, particularly whenever these recur in natural tasks (e.g., given a suggestion to get ice cream, one might prefer to bike, even in new towns). Prior theoretical work has explored how, in model-based RL, agents can learn and generalize task components (transition and reward functions). But a satisfactory account for how a single agent can simultaneously satisfy the two competing demands is still lacking. Here, we propose a hierarchical RL agent that learns and transfers individual task components as well as entire structures (particular compositions of components) by inferring both through a non-parametric Bayesian model of the task. It maintains a factorised representation of task components through a hierarchical Dirichlet process, but it also represents different possible covariances between these components through a standard Dirichlet process. We validate our approach on a variety of navigation tasks covering a wide range of statistical correlations between task components and show that it can also improve generalisation and transfer in more complex, hierarchical tasks with goal/subgoal structures. Finally, we end with a discussion of our work including how this clustering algorithm could conceivably be implemented by cortico-striatal gating circuits in the brain. © 2022 Elsevier B.V., All rights reserved.","Cognitive Sciences; Compositional Generalization; Hierarchical Reinforcement Learning; Model-based Reinforcement Learning; Planning; Reinforcement Learning; Air Navigation; Bayesian Networks; Brain; Clustering Algorithms; Learning Systems; Cognitive Science; Compositional Generalization; Generalisation; Hierarchical Reinforcement Learning; Learn+; Model-based Reinforcement Learning; Reinforcement Learning Agent; Reinforcement Learnings; Reward Function; Transition Functions; Reinforcement Learning"
"Predicting voting outcomes in the presence of communities, echo chambers and multiple parties","2022","Artificial Intelligence","10.1016/j.artint.2022.103773","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135936144&doi=10.1016%2Fj.artint.2022.103773&partnerID=40&md5=ef4b302d9a70f94da9b2654c13cbaf4e","When individuals interact in a social network their opinions can change, at times quite significantly, as a result of social influence. In elections, for example, while they might initially support one candidate, what their friends say may lead them to support another. But how do opinions settle in a social network, as a result of social influence? A recently proposed graph-theoretic metric, the influence gap, has shown to be a reliable predictor of the effect of social influence in two-party elections, albeit only tested on regular and scale-free graphs. Here, we investigate whether the influence gap is able to predict the outcome of multi-party elections on networks exhibiting community structure, i.e., made of highly interconnected components, and therefore more resembling of real-world interaction. To encode communities we build on the classical model of caveman graphs, which we extend to a richer graph family that displays different levels of homophily, i.e., how many connections and opinions are intertwined. Our contribution is three-fold. First, we study the predictive power of the influence gap in the presence of communities. We show that when there is no clear initial majority the influence gap is not a good predictor of the election outcome. When we instead allow for varying majorities, although the influence gap improves as a predictor, counting the initial partisan majority does consistently better, across all levels of homophily. Second, we study the combined effect of the more predictive metrics, as function of the homophily levels. Using regression models, we demonstrate that the influence gap combined with the initial votes count does increase the overall predictive power for some levels of homophily. Third, we study elections with more than two parties. Specifically, we extend the definition of the influence gap to any number of parties, considering various generalisations, and show that the initial votes count has an even higher predictive power when compared to influence gap than it did in the two-party case. © 2022 Elsevier B.V., All rights reserved.","Communities; Echo Chambers; Influence Gap; Opinion Dynamics; Social Networks; Voting; Graph Theory; Regression Analysis; Community; Echo Chamber; Graph Theoretics; Homophily; Influence Gap; Opinion Dynamics; Predictive Power; Social Influence; Social Network; Voting; Economic And Social Effects"
